ID;date;shipping_cost;total_order_cost;shipping_method;payment_method;destination_province;origin_province
10142080621;21/7/2005;0;6224;oca;mercadopago;Santa Fe;Capital Federal
10143098854;21/7/2005;338;3050;andreani;mercadopago;Buenos Aires;Capital Federal
10143373796;21/7/2005;0;9290;andreani;mercadopago;Buenos Aires;Capital Federal
10145223318;21/7/2007;300;5123;custom;mercadopago;Capital Federal;Capital Federal
10145265431;21/7/2006;570;9360;custom;mercadopago;Gran Buenos Aires;Capital Federal
10145479538;21/7/2005;300;6090;custom;mercadopago;Capital Federal;Capital Federal
10145753169;21/7/2005;0;6490;oca;mercadopago;Santa Fe;Capital Federal
10145764876;21/7/2005;0;8790;custom;mercadopago;Buenos Aires;Capital Federal
10146118869;21/7/2005;0;8290;branch;mercadopago;Tierra del Fuego;Capital Federal
10146270669;21/7/2005;0;9690;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10146571026;21/7/2005;0;9690;oca;mercadopago;Rio Negro;Capital Federal
10146652446;21/7/2005;0;7790;andreani;mercadopago;Santa Fe;Capital Federal
10146958277;21/7/2005;0;12713;andreani;mercadopago;Corrientes;Capital Federal
10147292030;21/7/2005;0;6490;oca;mercadopago;Gran Buenos Aires;Capital Federal
10147394794;21/7/2005;0;7790;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10147455514;21/7/2005;0;9290;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10147685008;21/7/2005;0;8790;andreani;mercadopago;Rio Negro;Capital Federal
10147764220;21/7/2005;0;13180;oca;mercadopago;Buenos Aires;Capital Federal
10147839338;21/7/2005;0;9290;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10148161384;21/7/2005;0;9690;oca;mercadopago;Buenos Aires;Capital Federal
10148213180;21/7/2009;469;5259;andreani;mercadopago;Neuquén;Capital Federal
10148218815;21/7/2005;0;8202;custom;mercadopago;Capital Federal;Capital Federal
10148296509;21/7/2005;338;5231;andreani;mercadopago;Tucumán;Capital Federal
10148421031;21/7/2005;300;5753;custom;mercadopago;Capital Federal;Capital Federal
10148574418;21/7/2007;300;3723;custom;mercadopago;Capital Federal;Capital Federal
10148862838;21/7/2005;0;9690;oca;mercadopago;Rio Negro;Capital Federal
10148911644;21/7/2005;0;4712;branch;custom;Buenos Aires;Capital Federal
10148923374;21/7/2005;393;5183;andreani;mercadopago;Buenos Aires;Capital Federal
10149401544;21/7/2005;0;7990;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10149879438;21/7/2005;0;7990;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10149972956;21/7/2005;0;8790;andreani;mercadopago;Santa Fe;Capital Federal
10150114061;21/7/2005;338;2161;andreani;mercadopago;Mendoza;Capital Federal
10150189478;21/7/2005;0;7890;oca;mercadopago;Rio Negro;Capital Federal
10150225105;21/7/2005;0;9690;oca;mercadopago;Mendoza;Capital Federal
10150359678;21/7/2005;0;9290;oca;mercadopago;La Pampa;Capital Federal
10150709830;21/7/2005;463;3175;andreani;mercadopago;Buenos Aires;Capital Federal
10150713119;21/7/2012;0;9014;branch;mercadopago;Capital Federal;Capital Federal
10150730852;21/7/2005;0;8290;andreani;mercadopago;Buenos Aires;Capital Federal
10151007772;21/7/2005;0;9690;oca;mercadopago;Chubut;Capital Federal
10151022285;21/7/2005;397;5150;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10151391734;21/7/2005;0;2634;branch;mercadopago;Capital Federal;Capital Federal
10151423474;21/7/2005;0;7790;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10151485712;21/7/2005;463;4653;andreani;mercadopago;Corrientes;Capital Federal
10151695840;21/7/2005;338;2852;andreani;mercadopago;Buenos Aires;Capital Federal
10151753501;21/7/2005;0;4790;branch;mercadopago;Capital Federal;Capital Federal
10152355572;21/7/2005;293;3506;andreani;mercadopago;Buenos Aires;Capital Federal
10152425009;21/7/2006;444,93;4568;oca;mercadopago;Gran Buenos Aires;Capital Federal
10152568644;21/7/2005;570;4465;custom;mercadopago;Gran Buenos Aires;Capital Federal
10152656987;21/7/2006;;5000;;mercadopago;;Capital Federal
10152751310;21/7/2005;0;7890;andreani;mercadopago;Córdoba;Capital Federal
10152788340;21/7/2007;473,57;3547;oca;mercadopago;Buenos Aires;Capital Federal
10152818585;21/7/2005;463;5175;andreani;mercadopago;Mendoza;Capital Federal
10153421070;21/7/2005;0;8790;oca;mercadopago;Buenos Aires;Capital Federal
10153431742;21/7/2005;0;7790;oca;mercadopago;Buenos Aires;Capital Federal
10153452511;21/7/2005;0;9690;custom;mercadopago;Capital Federal;Capital Federal
10153507182;21/7/2005;0;9690;oca;mercadopago;Santa Fe;Capital Federal
10153752408;21/7/2005;0;14480;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10153794912;21/7/2005;308;1015;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10153905565;21/7/2011;397;2911;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10153906094;21/7/2005;0;8790;andreani;mercadopago;Chubut;Capital Federal
10153967274;21/7/2005;300;4490;custom;mercadopago;Capital Federal;Capital Federal
10212117967;21/7/2010;0;1100;custom;mercadopago;Santa Fe;Santa Fe
10247630450;21/7/2013;0;1500;branch;mercadopago;Santa Fe;Santa Fe
10257564472;21/7/2014;0;3250;branch;mercadopago;Santa Fe;Santa Fe
10260598908;21/7/2014;0;8050;custom;mercadopago;Santa Fe;Santa Fe
10276047295;21/7/2015;0;2400;branch;mercadopago;Santa Fe;Santa Fe
10298198825;21/7/2017;0;3400;custom;mercadopago;Santa Fe;Santa Fe
10319163440;21/7/2019;0;2500;custom;mercadopago;Santa Fe;Santa Fe
10323679927;21/7/2019;0;4800;custom;mercadopago;Santa Fe;Santa Fe
10325980663;21/7/2019;0;2300;custom;mercadopago;Santa Fe;Santa Fe
10346592389;21/7/2021;0;10780;custom;mercadopago;Santa Fe;Santa Fe
10372588645;21/7/2023;0;980;branch;mercadopago;Santa Fe;Santa Fe
10385534701;21/7/2024;0;5500;branch;mercadopago;Santa Fe;Santa Fe
10388514742;21/7/2025;0;2850;branch;mercadopago;Santa Fe;Santa Fe
10099819110;21/7/2001;0;8955;branch;mercadopago;Santa Fe;Santa Fe
10221452908;21/7/2011;671,61;4172;oca;mercadopago;Entre Ríos;Santa Fe
10362593650;21/7/2022;0;3500;oca;mercadopago;Santa Fe;Santa Fe
10146828189;21/7/2005;1370;13270;correo-argentino;todopago;Gran Buenos Aires;Gran Buenos Aires
6112769363;21/7/2013;439;4941;custom;mercadopago;Buenos Aires;Capital Federal
9168231549;21/7/2013;398;1996;custom;mercadopago;Gran Buenos Aires;Capital Federal
9385245220;21/7/2014;0;4497;custom;custom;Capital Federal;Capital Federal
9545658651;21/7/2009;0;3198;custom;mercadopago;Capital Federal;Capital Federal
9697257976;21/7/2016;0;3166;custom;custom;Capital Federal;Capital Federal
9783364847;21/7/2008;0;3999;custom;mercadopago;Gran Buenos Aires;Capital Federal
9856729235;21/7/2012;398;4612;custom;custom;Gran Buenos Aires;Capital Federal
9902553308;21/7/2010;439;5961;custom;mercadopago;Santa Fe;Capital Federal
9950936545;21/7/2016;439;2597;custom;mercadopago;Buenos Aires;Capital Federal
9956001237;21/7/2017;439;3637;custom;mercadopago;Buenos Aires;Capital Federal
9956405416;21/7/2001;0;2716;branch;mercadopago;Gran Buenos Aires;Capital Federal
10004887990;21/7/2007;439;2733;custom;custom;Buenos Aires;Capital Federal
10024374464;21/7/2019;0;9356;custom;mercadopago;Gran Buenos Aires;Capital Federal
10042092675;21/7/2002;0;1298;branch;mercadopago;Gran Buenos Aires;Capital Federal
10086026700;21/7/2001;398;1697;custom;mercadopago;Gran Buenos Aires;Capital Federal
10093612537;21/7/2001;0;2999;custom;mercadopago;Capital Federal;Capital Federal
10096931736;21/7/2001;0;6907;custom;mercadopago;Gran Buenos Aires;Capital Federal
10098311023;21/7/2019;0;4318;branch;mercadopago;Capital Federal;Capital Federal
10098467814;21/7/2001;0;4229;custom;custom;Capital Federal;Capital Federal
10098627825;21/7/2001;0;3957;custom;mercadopago;Capital Federal;Capital Federal
10101566075;21/7/2001;398;1097;custom;mercadopago;Gran Buenos Aires;Capital Federal
10103247122;21/7/2001;0;1898;branch;mercadopago;Capital Federal;Capital Federal
10103580783;21/7/2001;0;12670;draft;not-provided;;Capital Federal
10104242700;21/7/2001;0;719;branch;custom;Capital Federal;Capital Federal
10104293070;21/7/2001;0;1359;draft;not-provided;;Capital Federal
10104422307;21/7/2001;0;1952;draft;not-provided;;Capital Federal
10105388468;21/7/2001;0;5924;custom;custom;Capital Federal;Capital Federal
10106689785;21/7/2008;0;1438;branch;custom;Capital Federal;Capital Federal
10106862101;21/7/2002;0;1799;custom;custom;Capital Federal;Capital Federal
10107240727;21/7/2002;0;1663;branch;custom;Gran Buenos Aires;Capital Federal
10110749722;21/7/2002;398;1397;custom;mercadopago;Gran Buenos Aires;Capital Federal
10110905478;21/7/2002;0;3909;custom;mercadopago;Gran Buenos Aires;Capital Federal
10112517249;21/7/2013;0;5397;custom;mercadopago;Capital Federal;Capital Federal
10114891562;21/7/2002;0;1798;draft;not-provided;;Capital Federal
10114935975;21/7/2002;0;2444;custom;custom;Gran Buenos Aires;Capital Federal
10115040441;21/7/2002;0;424;draft;not-provided;;Capital Federal
10115218921;21/7/2002;0;88;draft;not-provided;;Capital Federal
10115840588;21/7/2002;0;6047;draft;not-provided;;Capital Federal
10115842819;21/7/2002;0;8432;draft;not-provided;;Capital Federal
10116196996;21/7/2002;398;3006;custom;mercadopago;Gran Buenos Aires;Capital Federal
10116327981;21/7/2002;0;5173;draft;not-provided;;Capital Federal
10116366989;21/7/2002;0;3071;draft;not-provided;;Capital Federal
10116396981;21/7/2002;0;3238;draft;not-provided;;Capital Federal
10117862771;21/7/2003;439;5914;custom;mercadopago;Mendoza;Capital Federal
10119272441;21/7/2003;0;1498;custom;mercadopago;Capital Federal;Capital Federal
10120081673;21/7/2003;0;3508;custom;custom;Capital Federal;Capital Federal
10121084427;21/7/2003;0;1999;custom;mercadopago;Gran Buenos Aires;Capital Federal
10265502186;21/7/2014;0;3050;branch;mercadopago;Gran Buenos Aires;Capital Federal
10265554994;21/7/2014;396,9;3347;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10265594945;21/7/2014;276,71;3327;nube-envios;mercadopago;Capital Federal;Capital Federal
10265595589;21/7/2014;276,71;3327;nube-envios;mercadopago;Capital Federal;Capital Federal
10265619601;21/7/2014;396,9;3347;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10265758958;21/7/2014;396,9;3447;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10265816274;21/7/2014;424,86;6525;nube-envios;mercadopago;Mendoza;Capital Federal
10265866874;21/7/2014;396,9;3447;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10265965705;21/7/2015;276,71;3327;nube-envios;mercadopago;Capital Federal;Capital Federal
10265993052;21/7/2014;0;2950;branch;mercadopago;Capital Federal;Capital Federal
10266040478;21/7/2014;396,9;3447;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10266126176;21/7/2014;276,71;3227;nube-envios;mercadopago;Capital Federal;Capital Federal
10266182273;21/7/2014;357,77;3308;nube-envios;mercadopago;Buenos Aires;Capital Federal
10266570283;21/7/2014;566,01;3616;nube-envios;mercadopago;Buenos Aires;Capital Federal
10266572353;21/7/2014;0;2950;branch;mercadopago;Capital Federal;Capital Federal
10266643124;21/7/2015;761,67;3712;nube-envios;mercadopago;Salta;Capital Federal
10266722175;21/7/2014;396,9;3447;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10266868570;21/7/2014;0;2950;branch;mercadopago;Buenos Aires;Capital Federal
10267049649;21/7/2015;276,71;3327;nube-envios;mercadopago;Capital Federal;Capital Federal
10267415418;21/7/2014;591,17;10491;nube-envios;mercadopago;Entre Ríos;Capital Federal
10268671609;21/7/2015;0;3050;branch;mercadopago;Capital Federal;Capital Federal
10269216893;21/7/2015;0;2950;branch;mercadopago;Gran Buenos Aires;Capital Federal
10270305736;21/7/2015;396,9;3447;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10270542866;21/7/2015;0;2250;branch;mercadopago;Capital Federal;Capital Federal
10270674518;21/7/2015;396,9;3347;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10270802053;21/7/2015;276,71;3327;nube-envios;mercadopago;Capital Federal;Capital Federal
10270952220;21/7/2015;0;2950;branch;mercadopago;Gran Buenos Aires;Capital Federal
10271321876;21/7/2015;396,9;3347;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10271333790;21/7/2015;396,9;3347;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10271668946;21/7/2015;396,9;3347;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10271889861;21/7/2015;424,86;3475;nube-envios;mercadopago;Buenos Aires;Capital Federal
10271965646;21/7/2015;0;3050;branch;mercadopago;Capital Federal;Capital Federal
10272060383;21/7/2015;0;2950;branch;mercadopago;Gran Buenos Aires;Capital Federal
10272164642;21/7/2015;424,86;7375;nube-envios;mercadopago;Buenos Aires;Capital Federal
10272521004;21/7/2015;357,77;3408;nube-envios;mercadopago;Buenos Aires;Capital Federal
10272871616;21/7/2015;276,71;3327;nube-envios;mercadopago;Capital Federal;Capital Federal
10272940915;21/7/2015;0;3050;branch;mercadopago;Capital Federal;Capital Federal
10273205116;21/7/2015;566,01;3616;nube-envios;mercadopago;Córdoba;Capital Federal
10273449284;21/7/2015;276,71;3867;nube-envios;mercadopago;Capital Federal;Capital Federal
10273695223;21/7/2015;0;3050;branch;mercadopago;Gran Buenos Aires;Capital Federal
10273717372;21/7/2015;276,71;3327;nube-envios;mercadopago;Capital Federal;Capital Federal
10273728895;21/7/2015;0;2950;branch;mercadopago;Capital Federal;Capital Federal
10273778184;21/7/2015;0;3050;branch;mercadopago;Capital Federal;Capital Federal
10273908732;21/7/2015;0;3050;branch;mercadopago;Capital Federal;Capital Federal
10274186871;21/7/2015;276,71;3327;nube-envios;mercadopago;Capital Federal;Capital Federal
10274239081;21/7/2015;0;2950;branch;mercadopago;Capital Federal;Capital Federal
10274262495;21/7/2015;0;2950;branch;mercadopago;Capital Federal;Capital Federal
10274284138;21/7/2015;0;3050;branch;mercadopago;Capital Federal;Capital Federal
10274343271;21/7/2015;655,46;3705;nube-envios;mercadopago;Rio Negro;Capital Federal
10274363189;21/7/2015;396,9;3447;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10274640937;21/7/2015;276,71;6977;nube-envios;mercadopago;Capital Federal;Capital Federal
10274683510;21/7/2015;598,15;3648;nube-envios;mercadopago;Misiones;Capital Federal
10274822177;21/7/2015;357,77;3308;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10274895271;21/7/2015;566,01;3616;nube-envios;mercadopago;Buenos Aires;Capital Federal
10274943065;21/7/2015;566,01;3616;nube-envios;mercadopago;Buenos Aires;Capital Federal
10275221457;21/7/2015;0;3050;branch;mercadopago;Gran Buenos Aires;Capital Federal
10275588353;21/7/2015;0;2950;branch;mercadopago;Capital Federal;Capital Federal
10275673062;21/7/2015;396,9;3447;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10275840019;21/7/2015;566,01;3616;nube-envios;mercadopago;Buenos Aires;Capital Federal
10275941334;21/7/2015;0;2950;draft;not-provided;;Capital Federal
10276157143;21/7/2015;276,71;7227;nube-envios;mercadopago;Capital Federal;Capital Federal
10339739102;21/7/2020;100;1970;custom;mercadopago;Capital Federal;Capital Federal
10339825835;21/7/2020;0;4518;custom;mercadopago;Capital Federal;Capital Federal
10340104710;21/7/2020;0;3736;custom;mercadopago;Capital Federal;Capital Federal
10340280982;21/7/2020;0;7290;custom;mercadopago;Capital Federal;Capital Federal
10340878361;21/7/2021;0;3858;custom;mercadopago;Capital Federal;Capital Federal
10341502443;21/7/2020;0;5631;custom;mercadopago;Capital Federal;Capital Federal
10341662937;21/7/2021;100;3075;custom;mercadopago;Capital Federal;Capital Federal
10341673931;21/7/2021;0;3088;custom;mercadopago;Capital Federal;Capital Federal
10341839232;21/7/2021;0;4072;branch;mercadopago;Capital Federal;Capital Federal
10342033007;21/7/2021;0;3159;custom;mercadopago;Capital Federal;Capital Federal
10342447927;21/7/2021;100;2015;custom;mercadopago;Capital Federal;Capital Federal
10343437410;21/7/2022;0;5428;branch;mercadopago;Capital Federal;Capital Federal
10343936924;21/7/2021;100;2779;custom;mercadopago;Capital Federal;Capital Federal
10344385010;21/7/2021;100;2644;custom;mercadopago;Capital Federal;Capital Federal
10345097734;21/7/2022;299;1989;custom;mercadopago;Gran Buenos Aires;Capital Federal
10345266784;21/7/2021;160;1090;custom;mercadopago;Capital Federal;Capital Federal
10345882241;21/7/2021;0;8371;custom;mercadopago;Capital Federal;Capital Federal
10345936958;21/7/2021;0;1495;branch;mercadopago;Capital Federal;Capital Federal
10345971458;21/7/2021;0;985;branch;mercadopago;Capital Federal;Capital Federal
10346243594;21/7/2021;100;2920;custom;mercadopago;Capital Federal;Capital Federal
10346364390;21/7/2021;0;5919;custom;mercadopago;Capital Federal;Capital Federal
10346571367;21/7/2022;554,99;2244;mercado-envios;mercadopago;Buenos Aires;Capital Federal
10346734023;21/7/2021;100;2849;custom;mercadopago;Capital Federal;Capital Federal
10346823677;21/7/2021;0;1812;branch;mercadopago;Capital Federal;Capital Federal
10346949809;21/7/2021;0;7000;custom;mercadopago;Capital Federal;Capital Federal
10347058116;21/7/2021;100;2429;custom;mercadopago;Capital Federal;Capital Federal
10347109038;21/7/2021;0;3160;custom;mercadopago;Capital Federal;Capital Federal
10347253409;21/7/2021;0;3574;custom;mercadopago;Capital Federal;Capital Federal
10347325606;21/7/2021;0;3677;branch;mercadopago;Capital Federal;Capital Federal
10347369329;21/7/2021;0;5719;custom;mercadopago;Capital Federal;Capital Federal
10347412201;21/7/2021;100;2750;custom;mercadopago;Capital Federal;Capital Federal
10347509192;21/7/2021;0;4689;custom;mercadopago;Capital Federal;Capital Federal
10347536102;21/7/2021;0;1570;branch;mercadopago;Capital Federal;Capital Federal
10348108526;21/7/2021;0;5045;custom;mercadopago;Capital Federal;Capital Federal
10348135942;21/7/2021;0;4275;custom;mercadopago;Capital Federal;Capital Federal
